time,pm25,pm10,no2,so2,co,o3,us_aqi,temperature,humidity,wind_speed,calculated_aqi,calculated_category,primary_pollutant,city_name,city_id
2026-09-02 20:00:00,8.1,11.0,13.6,4.8,301.0,25.0,46,21.0,92.0,7.1,46,Good,PM2.5,Bengaluru,3
2026-09-02 21:00:00,7.4,10.2,10.9,4.5,223.0,25.0,47,20.5,94.0,8.5,47,Good,PM2.5,Bengaluru,3
2026-09-02 22:00:00,6.9,9.7,10.4,4.6,189.0,23.0,47,20.3,95.0,8.8,47,Good,PM2.5,Bengaluru,3
2026-09-02 23:00:00,6.8,9.5,11.0,5.0,184.0,20.0,47,20.2,94.0,8.8,47,Good,PM2.5,Bengaluru,3
2026-09-03 00:00:00,6.3,8.8,10.0,4.9,202.0,21.0,47,20.2,92.0,9.6,47,Good,PM2.5,Bengaluru,3
2026-09-03 01:00:00,8.0,10.7,10.0,5.4,266.0,22.0,47,20.1,93.0,8.2,47,Good,PM2.5,Bengaluru,3
2026-09-03 02:00:00,7.9,11.0,10.0,6.0,355.0,24.0,47,21.2,86.0,9.7,47,Good,PM2.5,Bengaluru,3
2026-09-03 03:00:00,8.5,11.9,9.4,6.2,401.0,29.0,48,23.0,74.0,11.4,48,Good,PM2.5,Bengaluru,3
2026-09-03 04:00:00,8.5,13.6,7.6,5.4,360.0,39.0,48,25.3,62.0,13.0,48,Good,PM2.5,Bengaluru,3
2026-09-03 05:00:00,8.6,16.0,5.3,4.1,275.0,51.0,48,26.6,56.0,14.2,48,Good,PM2.5,Bengaluru,3
2026-09-03 06:00:00,8.7,16.9,3.6,3.1,212.0,61.0,49,27.7,52.0,13.2,49,Good,PM2.5,Bengaluru,3
2026-09-03 07:00:00,9.4,18.2,2.3,2.6,189.0,68.0,49,28.4,48.0,15.0,49,Good,PM2.5,Bengaluru,3
2026-09-03 08:00:00,7.8,15.0,1.7,2.5,188.0,72.0,49,28.7,48.0,16.3,49,Good,O3,Bengaluru,3
2026-09-03 09:00:00,7.3,13.4,3.5,2.5,217.0,71.0,49,28.4,52.0,15.6,49,Good,O3,Bengaluru,3
2026-09-03 10:00:00,6.9,12.1,9.7,2.7,293.0,62.0,50,28.1,52.0,14.9,50,Good,O3,Bengaluru,3
2026-09-03 11:00:00,6.5,11.6,18.4,3.1,399.0,48.0,50,27.1,58.0,13.7,50,Good,PM2.5,Bengaluru,3
2026-09-03 12:00:00,10.2,14.3,22.6,3.4,491.0,44.0,49,27.0,60.0,12.1,49,Good,PM2.5,Bengaluru,3
2026-09-03 13:00:00,11.7,14.7,27.2,4.6,565.0,37.0,50,26.0,65.0,9.2,50,Good,PM2.5,Bengaluru,3
2026-09-03 14:00:00,13.5,16.2,33.3,6.3,625.0,28.0,49,25.5,69.0,10.3,54,Moderate,PM2.5,Bengaluru,3
2026-09-03 15:00:00,14.1,16.9,36.7,7.5,635.0,21.0,50,24.5,74.0,9.6,55,Moderate,PM2.5,Bengaluru,3
2026-09-03 16:00:00,14.1,16.9,35.2,7.6,560.0,20.0,50,23.5,78.0,8.6,55,Moderate,PM2.5,Bengaluru,3
2026-09-03 17:00:00,13.4,16.3,31.0,7.2,436.0,22.0,50,21.7,91.0,10.1,54,Moderate,PM2.5,Bengaluru,3
2026-09-03 18:00:00,12.1,14.8,26.6,6.7,329.0,24.0,50,22.7,84.0,7.2,51,Moderate,PM2.5,Bengaluru,3
2026-09-03 19:00:00,10.3,13.0,22.3,6.1,262.0,25.0,50,21.6,93.0,7.9,50,Good,PM2.5,Bengaluru,3
2026-09-03 20:00:00,9.1,11.6,17.8,5.5,214.0,27.0,51,21.4,95.0,8.2,51,Moderate,PM2.5,Bengaluru,3
2026-09-03 21:00:00,8.4,10.7,14.5,5.1,184.0,27.0,51,21.2,96.0,9.7,51,Moderate,PM2.5,Bengaluru,3
2026-09-03 22:00:00,7.9,10.3,13.6,5.2,175.0,25.0,51,20.8,96.0,8.9,51,Moderate,PM2.5,Bengaluru,3
2026-09-03 23:00:00,7.9,10.3,13.9,5.6,186.0,22.0,51,20.6,97.0,8.5,51,Moderate,PM2.5,Bengaluru,3
2026-09-04 00:00:00,6.1,7.9,10.1,5.0,210.0,24.0,51,20.7,93.0,9.6,51,Moderate,PM2.5,Bengaluru,3
2026-09-04 01:00:00,7.5,9.2,10.2,5.1,261.0,25.0,51,20.5,94.0,8.4,51,Moderate,PM2.5,Bengaluru,3
2026-09-04 02:00:00,7.4,9.2,10.2,5.3,325.0,26.0,51,21.8,87.0,10.7,51,Moderate,PM2.5,Bengaluru,3
2026-09-04 03:00:00,6.7,9.0,9.6,5.2,358.0,30.0,51,23.7,75.0,12.2,51,Moderate,PM2.5,Bengaluru,3
2026-09-04 04:00:00,6.4,8.9,7.7,4.6,329.0,40.0,51,25.1,67.0,12.9,51,Moderate,PM2.5,Bengaluru,3
2026-09-04 05:00:00,6.1,9.3,5.2,3.8,268.0,53.0,50,26.9,60.0,11.7,50,Good,PM2.5,Bengaluru,3
2026-09-04 06:00:00,5.8,9.3,3.4,3.1,222.0,64.0,50,27.8,54.0,11.0,50,Good,O3,Bengaluru,3
2026-09-04 07:00:00,5.5,8.8,2.6,2.8,207.0,72.0,50,28.7,52.0,11.2,50,Good,O3,Bengaluru,3
2026-09-04 08:00:00,5.3,8.2,2.4,2.6,208.0,77.0,49,29.0,50.0,11.4,49,Good,O3,Bengaluru,3
2026-09-04 09:00:00,5.0,7.7,3.3,2.6,222.0,79.0,49,29.3,49.0,13.1,49,Good,O3,Bengaluru,3
2026-09-04 10:00:00,4.8,7.2,5.0,2.6,238.0,76.0,48,28.8,53.0,13.0,48,Good,O3,Bengaluru,3
2026-09-04 11:00:00,4.7,7.0,7.8,2.8,268.0,68.0,48,28.8,54.0,11.9,48,Good,O3,Bengaluru,3
2026-09-04 12:00:00,8.2,10.5,21.6,3.6,347.0,43.0,47,28.4,52.0,9.5,47,Good,PM2.5,Bengaluru,3
2026-09-04 13:00:00,14.5,16.4,26.1,4.6,535.0,36.0,47,26.9,61.0,8.3,56,Moderate,PM2.5,Bengaluru,3
2026-09-04 14:00:00,16.5,18.2,32.3,6.0,772.0,26.0,47,26.0,67.0,8.0,60,Moderate,PM2.5,Bengaluru,3
2026-09-04 15:00:00,12.5,13.9,36.3,7.1,911.0,18.0,48,25.0,70.0,10.1,52,Moderate,PM2.5,Bengaluru,3
2026-09-04 16:00:00,13.4,14.7,36.4,7.5,870.0,15.0,48,24.0,73.0,6.7,54,Moderate,PM2.5,Bengaluru,3
2026-09-04 17:00:00,13.6,14.9,34.4,7.5,730.0,15.0,48,23.8,73.0,8.5,54,Moderate,PM2.5,Bengaluru,3
2026-09-04 18:00:00,12.0,13.3,31.6,7.4,588.0,16.0,48,22.4,87.0,8.1,50,Good,PM2.5,Bengaluru,3
2026-09-04 19:00:00,10.5,11.7,28.0,7.0,462.0,17.0,48,22.5,87.0,8.1,48,Good,PM2.5,Bengaluru,3
2026-09-04 20:00:00,9.8,11.2,23.7,6.4,335.0,19.0,48,22.0,90.0,7.0,48,Good,PM2.5,Bengaluru,3
2026-09-04 21:00:00,10.0,11.5,20.3,6.0,249.0,20.0,48,21.9,92.0,7.4,48,Good,PM2.5,Bengaluru,3
2026-09-04 22:00:00,10.1,11.8,18.9,6.2,227.0,19.0,48,21.4,94.0,8.2,48,Good,PM2.5,Bengaluru,3
2026-09-04 23:00:00,9.8,11.8,18.4,6.6,246.0,17.0,49,21.0,94.0,7.0,49,Good,PM2.5,Bengaluru,3
2026-09-05 00:00:00,10.5,12.9,18.0,7.0,280.0,21.0,49,21.3,93.0,6.8,49,Good,PM2.5,Bengaluru,3
2026-09-05 01:00:00,12.3,15.0,15.9,6.7,341.0,25.0,50,20.9,94.0,6.7,51,Moderate,PM2.5,Bengaluru,3
2026-09-05 02:00:00,11.9,15.1,12.9,6.3,417.0,32.0,50,21.8,86.0,7.0,50,Good,PM2.5,Bengaluru,3
2026-09-05 03:00:00,9.1,13.4,10.0,5.7,449.0,40.0,51,23.6,74.0,9.0,51,Moderate,PM2.5,Bengaluru,3
2026-09-05 04:00:00,8.8,13.9,7.4,4.9,393.0,52.0,51,25.8,62.0,9.7,51,Moderate,PM2.5,Bengaluru,3
2026-09-05 05:00:00,8.9,15.3,5.0,4.0,293.0,67.0,51,27.8,51.0,10.1,51,Moderate,PM2.5,Bengaluru,3
2026-09-05 06:00:00,8.9,15.9,3.3,3.3,219.0,78.0,51,29.3,45.0,10.1,51,Moderate,PM2.5,Bengaluru,3
2026-09-05 07:00:00,8.6,15.7,2.4,2.8,200.0,84.0,52,30.2,41.0,10.5,52,Moderate,O3,Bengaluru,3
2026-09-05 08:00:00,8.0,14.6,2.3,2.5,206.0,87.0,52,30.7,40.0,11.0,52,Moderate,O3,Bengaluru,3
2026-09-05 09:00:00,7.6,13.5,2.9,2.3,224.0,87.0,52,30.8,39.0,11.3,52,Moderate,O3,Bengaluru,3
2026-09-05 10:00:00,7.2,12.7,3.6,2.2,233.0,86.0,52,30.6,40.0,11.4,52,Moderate,O3,Bengaluru,3
2026-09-05 11:00:00,7.3,12.6,5.1,2.2,253.0,82.0,52,30.0,42.0,11.4,52,Moderate,O3,Bengaluru,3
2026-09-05 12:00:00,5.1,6.2,12.7,2.9,326.0,69.0,53,30.2,40.0,10.0,53,Moderate,O3,Bengaluru,3
2026-09-05 13:00:00,9.3,10.5,23.5,4.6,530.0,53.0,52,28.7,46.0,10.2,52,Moderate,PM2.5,Bengaluru,3
2026-09-05 14:00:00,14.1,15.4,38.1,7.0,787.0,30.0,52,27.7,51.0,9.5,55,Moderate,PM2.5,Bengaluru,3
2026-09-05 15:00:00,15.4,16.9,46.9,8.5,908.0,15.0,52,27.1,54.0,7.2,58,Moderate,PM2.5,Bengaluru,3
2026-09-05 16:00:00,15.5,17.3,44.5,8.4,763.0,13.0,52,26.6,56.0,7.0,58,Moderate,PM2.5,Bengaluru,3
2026-09-05 17:00:00,14.3,16.2,36.2,7.5,482.0,19.0,52,25.6,61.0,8.3,56,Moderate,PM2.5,Bengaluru,3
2026-09-05 18:00:00,12.2,14.3,28.5,6.6,263.0,24.0,52,25.4,62.0,8.6,52,Moderate,PM2.5,Bengaluru,3
2026-09-05 19:00:00,10.5,12.9,23.1,6.0,191.0,27.0,52,24.1,69.0,6.4,52,Moderate,PM2.5,Bengaluru,3
2026-09-05 20:00:00,9.9,12.6,18.2,5.4,181.0,30.0,52,23.5,74.0,8.5,52,Moderate,PM2.5,Bengaluru,3
2026-09-05 21:00:00,10.1,13.3,15.0,5.2,180.0,31.0,52,22.9,80.0,5.7,52,Moderate,PM2.5,Bengaluru,3
2026-09-05 22:00:00,10.9,14.5,14.8,5.6,169.0,28.0,52,22.2,84.0,5.2,52,Moderate,PM2.5,Bengaluru,3
2026-09-05 23:00:00,11.5,15.4,16.2,6.3,168.0,24.0,52,21.7,87.0,5.8,52,Moderate,PM2.5,Bengaluru,3
2026-09-06 00:00:00,15.4,21.7,16.8,6.6,179.0,21.0,53,21.7,86.0,7.2,58,Moderate,PM2.5,Bengaluru,3
2026-09-06 01:00:00,15.1,21.2,13.8,6.3,215.0,27.0,53,21.4,88.0,8.5,57,Moderate,PM2.5,Bengaluru,3
2026-09-06 02:00:00,13.2,21.1,9.7,5.8,264.0,36.0,53,22.4,81.0,9.6,53,Moderate,PM2.5,Bengaluru,3
2026-09-06 03:00:00,12.9,24.5,6.3,5.2,289.0,46.0,53,23.9,72.0,8.5,53,Moderate,PM2.5,Bengaluru,3
2026-09-06 04:00:00,15.1,31.0,4.3,4.5,266.0,58.0,54,26.0,61.0,8.7,57,Moderate,PM2.5,Bengaluru,3
2026-09-06 05:00:00,14.2,30.3,3.0,3.7,218.0,71.0,54,27.9,51.0,10.1,55,Moderate,PM2.5,Bengaluru,3
2026-09-06 06:00:00,13.3,28.6,2.2,3.1,183.0,81.0,54,29.2,46.0,10.2,54,Moderate,PM2.5,Bengaluru,3
2026-09-06 07:00:00,12.4,26.8,1.7,2.7,173.0,85.0,55,29.8,43.0,10.5,55,Moderate,PM2.5,Bengaluru,3
2026-09-06 08:00:00,12.4,26.7,1.7,2.4,175.0,85.0,55,30.3,41.0,11.6,55,Moderate,PM2.5,Bengaluru,3
2026-09-06 09:00:00,12.4,26.7,2.1,2.3,183.0,84.0,55,30.3,42.0,11.7,55,Moderate,PM2.5,Bengaluru,3
2026-09-06 10:00:00,12.4,26.4,2.8,2.2,185.0,82.0,56,30.5,41.0,12.4,56,Moderate,PM2.5,Bengaluru,3
2026-09-06 11:00:00,12.7,26.5,3.9,2.2,193.0,78.0,56,30.2,41.0,11.8,56,Moderate,PM2.5,Bengaluru,3
2026-09-06 12:00:00,14.9,30.4,6.3,2.7,240.0,72.0,57,30.3,38.0,11.5,57,Moderate,PM2.5,Bengaluru,3
2026-09-06 13:00:00,18.4,30.6,14.2,4.5,375.0,59.0,57,28.9,44.0,10.1,64,Moderate,PM2.5,Bengaluru,3
2026-09-06 14:00:00,22.4,34.2,24.8,6.9,549.0,41.0,58,27.9,49.0,10.1,73,Moderate,PM2.5,Bengaluru,3
2026-09-06 15:00:00,22.7,33.6,31.1,8.4,640.0,29.0,59,27.3,52.0,8.4,73,Moderate,PM2.5,Bengaluru,3
2026-09-06 16:00:00,20.9,30.4,29.1,8.2,572.0,29.0,59,26.8,54.0,7.5,70,Moderate,PM2.5,Bengaluru,3
2026-09-06 17:00:00,18.6,26.2,22.8,7.1,421.0,35.0,60,25.8,58.0,10.0,65,Moderate,PM2.5,Bengaluru,3
2026-09-06 18:00:00,15.7,21.2,17.1,6.1,296.0,39.0,60,24.9,64.0,9.2,60,Moderate,PM2.5,Bengaluru,3
2026-09-06 19:00:00,12.9,17.0,13.6,5.3,238.0,39.0,60,23.6,73.0,9.1,60,Moderate,PM2.5,Bengaluru,3
2026-09-06 20:00:00,11.1,14.4,10.8,4.6,206.0,38.0,61,22.8,80.0,9.1,61,Moderate,PM2.5,Bengaluru,3
2026-09-06 21:00:00,9.4,12.1,8.8,4.1,188.0,36.0,61,22.1,85.0,8.9,61,Moderate,PM2.5,Bengaluru,3
2026-09-06 22:00:00,8.3,10.8,8.0,4.1,178.0,33.0,61,21.7,88.0,9.2,61,Moderate,PM2.5,Bengaluru,3
2026-09-06 23:00:00,7.7,10.1,8.1,4.3,182.0,29.0,60,21.3,90.0,8.8,60,Moderate,PM2.5,Bengaluru,3
2026-09-07 00:00:00,7.1,10.0,7.2,4.4,200.0,28.0,60,21.1,90.0,9.2,60,Moderate,PM2.5,Bengaluru,3
2026-09-07 01:00:00,8.4,12.0,8.1,5.0,246.0,29.0,59,20.8,90.0,8.0,59,Moderate,PM2.5,Bengaluru,3
2026-09-07 02:00:00,9.8,15.2,9.1,5.9,306.0,31.0,59,21.8,83.0,9.6,59,Moderate,PM2.5,Bengaluru,3
2026-09-07 03:00:00,10.9,20.5,9.3,6.2,337.0,36.0,59,23.7,70.0,10.0,59,Moderate,PM2.5,Bengaluru,3
2026-09-07 04:00:00,12.5,26.3,7.6,5.6,309.0,48.0,58,25.8,61.0,9.3,58,Moderate,PM2.5,Bengaluru,3
2026-09-07 05:00:00,13.6,30.2,5.0,4.4,252.0,63.0,58,27.6,52.0,10.4,58,Moderate,PM2.5,Bengaluru,3
2026-09-07 06:00:00,14.3,32.4,3.1,3.5,209.0,76.0,58,28.9,45.0,11.7,58,Moderate,PM2.5,Bengaluru,3
2026-09-07 07:00:00,14.7,32.8,2.2,3.0,196.0,83.0,58,29.8,42.0,12.8,58,Moderate,PM2.5,Bengaluru,3
2026-09-07 08:00:00,14.5,31.7,2.0,2.6,197.0,87.0,59,30.6,39.0,12.9,59,Moderate,PM2.5,Bengaluru,3
2026-09-07 09:00:00,13.9,29.3,2.7,2.4,210.0,89.0,59,30.9,38.0,12.4,59,Moderate,PM2.5,Bengaluru,3
2026-09-07 10:00:00,13.2,27.1,4.2,2.3,233.0,88.0,59,30.8,38.0,13.3,59,Moderate,PM2.5,Bengaluru,3
2026-09-07 11:00:00,13.0,25.7,6.6,2.5,268.0,84.0,59,30.3,39.0,12.5,59,Moderate,PM2.5,Bengaluru,3
2026-09-07 12:00:00,12.3,22.4,10.5,3.0,315.0,75.0,59,29.9,39.0,11.0,59,Moderate,PM2.5,Bengaluru,3
2026-09-07 13:00:00,17.3,26.2,18.7,4.6,397.0,63.0,59,28.1,46.0,8.1,62,Moderate,PM2.5,Bengaluru,3
2026-09-07 14:00:00,20.7,29.0,29.7,6.8,492.0,46.0,59,27.5,52.0,5.2,69,Moderate,PM2.5,Bengaluru,3
2026-09-07 15:00:00,20.4,28.1,36.0,8.2,533.0,35.0,58,26.8,56.0,5.6,68,Moderate,PM2.5,Bengaluru,3
2026-09-07 16:00:00,18.6,25.4,33.1,8.0,474.0,35.0,58,26.2,56.0,7.6,65,Moderate,PM2.5,Bengaluru,3
2026-09-07 17:00:00,17.1,23.1,25.4,6.9,362.0,40.0,58,24.9,61.0,10.9,62,Moderate,PM2.5,Bengaluru,3
2026-09-07 18:00:00,15.5,21.4,18.7,6.0,268.0,43.0,58,24.3,67.0,9.1,58,Moderate,PM2.5,Bengaluru,3
2026-09-07 19:00:00,14.0,20.0,15.1,5.4,219.0,42.0,58,23.3,75.0,8.4,58,Moderate,PM2.5,Bengaluru,3
2026-09-07 20:00:00,12.3,18.2,12.5,4.9,188.0,39.0,58,22.8,81.0,9.2,58,Moderate,PM2.5,Bengaluru,3
2026-09-07 21:00:00,11.4,17.6,10.7,4.6,172.0,36.0,58,22.3,85.0,9.9,58,Moderate,PM2.5,Bengaluru,3
2026-09-07 22:00:00,11.0,17.9,10.0,4.7,167.0,33.0,58,21.8,87.0,9.2,58,Moderate,PM2.5,Bengaluru,3
2026-09-07 23:00:00,10.9,18.7,10.2,5.0,176.0,29.0,59,21.2,89.0,9.2,59,Moderate,PM2.5,Bengaluru,3
2026-09-08 00:00:00,10.5,20.1,8.7,4.7,202.0,31.0,59,21.2,89.0,9.7,59,Moderate,PM2.5,Bengaluru,3
2026-09-08 01:00:00,11.8,22.0,8.8,5.0,264.0,32.0,59,20.8,91.0,9.7,59,Moderate,PM2.5,Bengaluru,3
2026-09-08 02:00:00,12.7,26.0,8.8,5.3,343.0,34.0,59,21.9,83.0,9.8,59,Moderate,PM2.5,Bengaluru,3
2026-09-08 03:00:00,13.0,27.2,8.3,5.3,382.0,39.0,60,23.9,70.0,11.4,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 04:00:00,13.6,28.5,6.7,4.8,344.0,51.0,60,26.1,58.0,12.3,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 05:00:00,14.4,30.4,4.5,3.9,267.0,66.0,60,28.0,49.0,13.2,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 06:00:00,15.0,32.1,2.9,3.2,210.0,78.0,60,29.1,44.0,13.3,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 07:00:00,15.3,32.2,2.3,2.8,194.0,84.0,60,29.8,40.0,14.0,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 08:00:00,16.8,34.0,2.3,2.5,197.0,87.0,60,30.1,39.0,13.4,61,Moderate,PM2.5,Bengaluru,3
2026-09-08 09:00:00,13.3,25.8,3.0,2.4,212.0,87.0,60,31.0,37.0,14.6,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 10:00:00,12.1,22.7,4.6,2.3,245.0,84.0,60,29.5,43.0,14.9,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 11:00:00,10.5,19.0,6.9,2.4,291.0,78.0,60,29.3,44.0,12.8,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 12:00:00,11.8,20.7,8.7,2.5,324.0,72.0,60,29.0,43.0,11.1,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 13:00:00,13.3,19.8,14.2,3.8,333.0,61.0,60,27.9,48.0,10.5,60,Moderate,PM2.5,Bengaluru,3
2026-09-08 14:00:00,14.4,19.6,21.7,5.6,331.0,47.0,59,27.2,51.0,8.8,59,Moderate,PM2.5,Bengaluru,3
2026-09-08 15:00:00,14.2,18.7,26.4,6.8,329.0,36.0,59,26.0,59.0,12.1,59,Moderate,PM2.5,Bengaluru,3
2026-09-08 16:00:00,13.6,18.2,25.7,6.9,338.0,33.0,58,24.7,67.0,11.9,58,Moderate,PM2.5,Bengaluru,3
2026-09-08 17:00:00,13.4,18.2,22.3,6.4,348.0,34.0,58,23.6,72.0,10.8,58,Moderate,PM2.5,Bengaluru,3
2026-09-08 18:00:00,12.8,18.2,18.7,5.9,339.0,35.0,58,20.9,91.0,5.0,58,Moderate,PM2.5,Bengaluru,3
2026-09-08 19:00:00,11.7,17.2,15.6,5.4,290.0,35.0,58,20.4,93.0,5.4,58,Moderate,PM2.5,Bengaluru,3
2026-09-08 20:00:00,10.1,15.1,12.4,4.8,221.0,36.0,57,20.8,94.0,7.9,57,Moderate,PM2.5,Bengaluru,3
2026-09-08 21:00:00,8.7,13.2,10.1,4.4,174.0,36.0,57,21.0,94.0,11.7,57,Moderate,PM2.5,Bengaluru,3
2026-09-08 22:00:00,8.0,12.5,9.2,4.4,168.0,34.0,57,21.0,94.0,11.0,57,Moderate,PM2.5,Bengaluru,3
2026-09-08 23:00:00,7.9,12.8,9.2,4.7,184.0,30.0,57,20.6,97.0,10.1,57,Moderate,PM2.5,Bengaluru,3
2026-09-09 00:00:00,7.4,12.0,9.7,4.9,207.0,30.0,57,21.3,90.0,8.8,57,Moderate,PM2.5,Bengaluru,3
2026-09-09 01:00:00,8.6,13.5,9.3,4.9,244.0,31.0,56,20.8,92.0,9.0,56,Moderate,PM2.5,Bengaluru,3
2026-09-09 02:00:00,9.4,15.8,8.7,4.9,288.0,34.0,56,22.0,82.0,11.4,56,Moderate,PM2.5,Bengaluru,3
2026-09-09 03:00:00,9.5,18.2,7.8,4.7,309.0,39.0,56,23.9,70.0,14.6,56,Moderate,PM2.5,Bengaluru,3
2026-09-09 04:00:00,10.5,22.3,6.2,4.2,283.0,49.0,55,25.9,58.0,14.3,55,Moderate,PM2.5,Bengaluru,3
2026-09-09 05:00:00,11.8,26.4,4.3,3.6,235.0,62.0,55,27.9,49.0,14.4,55,Moderate,PM2.5,Bengaluru,3
2026-09-09 06:00:00,12.6,28.1,3.0,3.1,200.0,72.0,55,29.1,45.0,12.9,55,Moderate,PM2.5,Bengaluru,3
2026-09-09 07:00:00,12.4,27.8,2.4,2.8,194.0,78.0,55,29.1,46.0,11.8,55,Moderate,PM2.5,Bengaluru,3
2026-09-09 08:00:00,12.1,26.6,2.4,2.7,202.0,81.0,55,30.5,41.0,12.2,55,Moderate,PM2.5,Bengaluru,3
2026-09-09 09:00:00,11.6,25.1,3.2,2.6,221.0,81.0,54,30.6,40.0,13.0,54,Moderate,PM2.5,Bengaluru,3
2026-09-09 10:00:00,11.0,23.1,4.7,2.5,249.0,78.0,54,30.6,40.0,12.8,54,Moderate,PM2.5,Bengaluru,3
2026-09-09 11:00:00,10.6,21.6,7.2,2.6,287.0,73.0,54,30.2,41.0,12.2,54,Moderate,PM2.5,Bengaluru,3
2026-09-09 12:00:00,17.0,35.6,13.9,3.3,333.0,62.0,54,29.3,44.0,11.0,61,Moderate,PM2.5,Bengaluru,3
2026-09-09 13:00:00,21.6,36.1,24.8,5.8,403.0,46.0,54,28.1,48.0,10.3,71,Moderate,PM2.5,Bengaluru,3
2026-09-09 14:00:00,27.2,41.1,39.7,9.2,481.0,25.0,55,27.3,52.0,8.9,83,Moderate,PM2.5,Bengaluru,3
2026-09-09 15:00:00,30.2,43.0,49.0,11.4,511.0,10.0,56,26.8,54.0,6.4,89,Moderate,PM2.5,Bengaluru,3
2026-09-09 16:00:00,28.6,39.6,48.2,11.3,454.0,9.0,57,26.4,57.0,5.5,86,Moderate,PM2.5,Bengaluru,3
2026-09-09 17:00:00,24.7,33.3,42.0,10.0,350.0,14.0,59,25.3,62.0,9.6,77,Moderate,PM2.5,Bengaluru,3
2026-09-09 18:00:00,19.7,26.0,34.8,8.6,264.0,20.0,59,24.1,69.0,8.0,67,Moderate,PM2.5,Bengaluru,3
2026-09-09 19:00:00,15.0,19.6,27.0,7.4,222.0,26.0,60,23.1,76.0,7.7,60,Moderate,PM2.5,Bengaluru,3
2026-09-09 20:00:00,11.9,15.4,18.1,6.2,198.0,32.0,60,22.5,80.0,8.1,60,Moderate,PM2.5,Bengaluru,3
2026-09-09 21:00:00,9.7,12.3,11.8,5.4,185.0,36.0,60,22.0,83.0,8.5,60,Moderate,PM2.5,Bengaluru,3
2026-09-09 22:00:00,8.5,10.9,9.9,5.3,181.0,34.0,60,21.5,86.0,8.7,60,Moderate,PM2.5,Bengaluru,3
2026-09-09 23:00:00,8.1,10.4,10.6,5.5,187.0,30.0,60,21.2,89.0,9.0,60,Moderate,PM2.5,Bengaluru,3
2026-09-10 00:00:00,8.1,10.5,11.4,5.9,204.0,30.0,61,21.5,87.0,8.5,61,Moderate,PM2.5,Bengaluru,3
2026-09-10 01:00:00,9.4,11.8,11.0,5.8,243.0,32.0,61,21.0,90.0,9.4,61,Moderate,PM2.5,Bengaluru,3
2026-09-10 02:00:00,9.2,12.6,10.4,5.5,292.0,36.0,61,22.1,84.0,12.0,61,Moderate,PM2.5,Bengaluru,3
2026-09-10 03:00:00,9.8,15.6,9.3,5.3,318.0,45.0,61,24.1,71.0,13.7,61,Moderate,PM2.5,Bengaluru,3
2026-09-10 04:00:00,10.9,19.2,7.3,5.0,297.0,64.0,61,26.8,57.0,12.9,61,Moderate,PM2.5,Bengaluru,3
2026-09-10 05:00:00,13.1,24.1,4.9,4.7,252.0,88.0,61,28.2,52.0,12.4,61,Moderate,PM2.5,Bengaluru,3
2026-09-10 06:00:00,14.2,26.5,3.2,4.4,220.0,106.0,61,29.0,48.0,13.2,61,Moderate,PM2.5,Bengaluru,3
2026-09-10 07:00:00,14.5,27.1,2.5,4.0,211.0,114.0,61,29.3,48.0,13.3,63,Moderate,O3,Bengaluru,3
2026-09-10 08:00:00,14.5,27.2,2.5,3.7,213.0,116.0,61,30.1,46.0,11.9,65,Moderate,O3,Bengaluru,3
2026-09-10 09:00:00,14.3,26.4,3.4,3.5,232.0,115.0,61,30.1,45.0,11.5,64,Moderate,O3,Bengaluru,3
2026-09-10 10:00:00,14.0,25.4,4.9,3.5,269.0,112.0,61,29.6,46.0,10.4,61,Moderate,O3,Bengaluru,3
2026-09-10 11:00:00,14.0,24.7,7.4,3.6,322.0,106.0,62,29.2,46.0,9.9,62,Moderate,PM2.5,Bengaluru,3
2026-09-10 12:00:00,17.6,30.3,21.2,4.9,385.0,77.0,62,29.7,44.0,9.4,63,Moderate,PM2.5,Bengaluru,3
2026-09-10 13:00:00,22.4,33.1,34.1,7.2,473.0,59.0,62,28.4,49.0,8.0,73,Moderate,PM2.5,Bengaluru,3
2026-09-10 14:00:00,27.7,37.7,51.5,10.4,570.0,34.0,62,27.8,53.0,7.8,84,Moderate,PM2.5,Bengaluru,3
2026-09-10 15:00:00,29.9,39.6,61.3,12.3,626.0,18.0,62,27.2,54.0,6.8,88,Moderate,PM2.5,Bengaluru,3
2026-09-10 16:00:00,29.4,38.6,56.7,11.9,613.0,18.0,62,26.9,55.0,5.1,87,Moderate,PM2.5,Bengaluru,3
2026-09-10 17:00:00,26.5,34.2,44.7,10.3,559.0,26.0,62,25.1,64.0,8.5,81,Moderate,PM2.5,Bengaluru,3
2026-09-10 18:00:00,19.2,24.3,33.5,8.7,493.0,34.0,62,23.3,78.0,6.5,66,Moderate,PM2.5,Bengaluru,3
2026-09-10 19:00:00,14.3,18.0,25.8,7.5,411.0,38.0,62,23.0,81.0,7.3,62,Moderate,PM2.5,Bengaluru,3
